Assembly	Cluster	X1	X2	ST	Country	CollectionYear	Aerobactin	Salmochelin	Species	Bla_Carb_acquired	Genotype
GCF_900608435.1_kpneu053_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	Switzerland	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_900608445.1_kpneu054_genomic.fna		-21.707530975341797	-4.851822853088379	ST512	Switzerland	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_900608475.1_kpneu057_genomic.fna		-22.775989532470703	-2.3760018348693848	ST485	Switzerland	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_900608485.1_kpneu058_genomic.fna		-25.354026794433594	0.6140163540840149	ST902	Switzerland	2011	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_900622645.1_KPC2_genomic.fna		-21.744205474853516	-4.9595489501953125	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_900635995.1_38273_C01_genomic.fna		-23.845666885375977	7.8316545486450195	ST375	USA	1911	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900636185.1_39282_B01_genomic.fna		-20.69994354248047	-0.607225775718689	ST3573	nan		-	iro 3 (truncated)	Klebsiella variicola subsp. variicola	-	hvKp
GCF_900636315.1_40363_G01_genomic.fna		-23.909408569335938	7.812246799468994	ST23	nan	1955	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900774155.1_25293_8_120-2_genomic.fna		-22.642011642456055	-1.9273247718811035	ST11	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_900774585.1_25293_8_146-2_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900774635.1_25293_8_148-2_genomic.fna		-25.281274795532227	8.929618835449219	ST23	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900774795.1_25293_8_19-2_genomic.fna		-23.845666885375977	7.8316545486450195	ST65	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900774915.1_25293_8_25-2_genomic.fna		-23.845666885375977	7.8316545486450195	ST65	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900775915.1_27097_7_118-2_genomic.fna		-23.845666885375977	7.8316545486450195	ST65	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900776095.1_27097_7_137-2_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900776195.1_27097_7_142-2_genomic.fna		-23.932344436645508	7.863102912902832	ST592-1LV	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_900776345.1_27097_7_159-2_genomic.fna		-23.86505699157715	7.910394191741943	ST23-1LV	nan	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_901420195.1_36340_C02_genomic.fna		-22.272659301757812	-0.8676166534423828	ST3370	nan	NA	iuc 3 (truncated)	-	Klebsiella pneumoniae	-	hvKp
GCF_901420575.1_38109_B02_genomic.fna		-23.54569435119629	-1.4221595525741577	ST35	nan		iuc 3 (truncated)	-	Klebsiella pneumoniae	-	hvKp
GCF_901421105.1_40363_F01_genomic.fna		-21.850292205810547	8.781709671020508	ST82	USA		iuc 2A	iro unknown	Klebsiella pneumoniae	-	hvKp
GCF_901482715.1_42925_D01_genomic.fna		-23.845666885375977	7.8316545486450195	ST65	Germany	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_901538235.1_2066_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538245.1_2137_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538255.1_2218_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538275.1_2133_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538285.1_2018_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538295.1_2176_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538305.1_2205_genomic.fna		-21.86910057067871	-4.908478736877441	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538315.1_2106_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538325.1_2079_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538335.1_2110_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538345.1_2165_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538365.1_2182_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538375.1_2174_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538395.1_2183_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538425.1_1753_genomic.fna		-22.09933090209961	-4.526696681976318	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538775.1_2221_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538945.1_1897_genomic.fna		-22.004438400268555	-4.732325553894043	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538955.1_1998_genomic.fna		-22.049772262573242	-4.076907634735107	ST3985	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538965.1_1987_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901538985.1_1760_genomic.fna		-21.786033630371094	-4.9334187507629395	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_901538995.1_1758_genomic.fna		-21.688282012939453	-4.821666240692139	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_901539005.1_1961_genomic.fna		-22.004438400268555	-4.732325553894043	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539015.1_1955_genomic.fna		-22.004438400268555	-4.732325553894043	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539025.1_1935_genomic.fna		-22.004438400268555	-4.732325553894043	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539035.1_1845_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539045.1_1880_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539055.1_1870_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539065.1_1826_genomic.fna		-21.94658660888672	-4.887440204620361	ST45	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_901539075.1_2003_genomic.fna		-22.115612030029297	-4.591255187988281	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_901539085.1_1873_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	nan	NA	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902155835.1_18489_5_123_genomic.fna		-23.1417236328125	0.3863014876842499	ST483	Spain	2014	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902155845.1_18174_8_15_genomic.fna		-21.27401351928711	-0.9766150712966919	ST15	Hungary	2013	-	-	Klebsiella pneumoniae	VIM-4	CRKp
GCF_902155855.1_19084_4_185_genomic.fna		-24.635295867919922	0.35684242844581604	ST274	Serbia	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902155865.1_18858_1_19_genomic.fna		-23.1143741607666	0.5007249116897583	ST16	Romania	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902155875.1_18174_5_140_genomic.fna		-24.597774505615234	1.8192520141601562	ST147	Italy	2013	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902155885.1_18174_8_31_genomic.fna		-21.272472381591797	-0.977333664894104	ST15	Hungary	2013	-	-	Klebsiella pneumoniae	VIM-4	CRKp
GCF_902155895.1_18174_8_151_genomic.fna		-23.49117660522461	0.45120131969451904	ST147	Spain	2014	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902155905.1_18174_7_141_genomic.fna	E	-23.845666885375977	7.8316545486450195	ST86	Latvia	2014	iuc 1	iro 1	Klebsiella pneumoniae	VIM-1	CRhvKp
GCF_902155915.1_19646_2_91_genomic.fna		-21.51116180419922	-1.4822750091552734	ST395	Turkey	2014	-	-	Klebsiella pneumoniae	NDM-1;OXA-48	CRKp
GCF_902155925.1_19084_4_120_genomic.fna		-20.485837936401367	-1.547515630722046	ST101	Serbia	2014	-	-	Klebsiella pneumoniae	NDM-1;OXA-48	CRKp
GCF_902155935.1_18623_1_90_genomic.fna		-23.58278465270996	-2.0833709239959717	ST101	Serbia	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902155945.1_17870_2_53_genomic.fna		-20.578388214111328	-0.5837206840515137	ST3666	Poland	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902155955.1_19084_3_179_genomic.fna		-21.9459285736084	-0.587593138217926	ST22	Romania	2014	-	-	Klebsiella pneumoniae	VIM-4	CRKp
GCF_902155965.1_18858_1_51_genomic.fna		-22.016592025756836	-2.009509801864624	ST340	Serbia	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902155975.1_18174_7_46_genomic.fna		-24.40372085571289	1.4116036891937256	ST870	Italy	2013	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902155985.1_19506_1_105_genomic.fna		-21.376070022583008	-3.1288788318634033	ST323	Ireland	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902155995.1_19646_3_33_genomic.fna		-20.39823341369629	-1.4903303384780884	ST525	Turkey	2014	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902156005.1_18174_4_18_genomic.fna		-21.210994720458984	2.1218292713165283	ST11	Germany	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156015.1_18489_5_79_genomic.fna		-21.051422119140625	0.4939257800579071	ST383	Greece	2014	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902156025.1_17870_2_14_genomic.fna		-22.460933685302734	-1.7336941957473755	ST11	Austria	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156035.1_18174_4_75_genomic.fna		-24.21593475341797	1.010144829750061	ST530	Germany	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902156045.1_19506_1_54_genomic.fna		-24.56764793395996	1.6997132301330566	ST788	Belgium	2014	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902156055.1_19646_2_30_genomic.fna		-19.747793197631836	0.3166082501411438	ST14	Turkey	2014	-	-	Klebsiella pneumoniae	OXA-232	CRKp
GCF_902156065.1_18174_5_39_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	Israel	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156075.1_18489_5_31_genomic.fna		-22.227947235107422	-4.730547904968262	ST258	Spain	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156085.1_19646_2_74_genomic.fna		-20.002376556396484	-1.4889012575149536	ST101	Turkey	2014	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902156095.1_18174_4_123_genomic.fna		-22.40949058532715	-1.688132405281067	ST11	Malta	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902156105.1_19084_4_151_genomic.fna		-21.629671096801758	-0.11838634312152863	ST437	Serbia	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156115.1_19084_3_118_genomic.fna		-19.91045570373535	-0.0052940272726118565	ST14	United Kingdom (England, Wales & N. Ireland)	2014	-	-	Klebsiella pneumoniae	OXA-232	CRKp
GCF_902156125.1_18174_4_115_genomic.fna		-22.471393585205078	-1.6274155378341675	ST11	Malta	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902156135.1_18174_5_50_genomic.fna		-21.871417999267578	-2.6188950538635254	ST38	Israel	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156145.1_18623_2_47_genomic.fna		-23.542049407958984	-1.9722994565963745	ST437	Serbia	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156155.1_17870_5_68_genomic.fna		-22.216169357299805	1.7764220237731934	ST1709	France	2014	-	-	Klebsiella pneumoniae	OXA-204	CRKp
GCF_902156165.1_18623_2_7_genomic.fna		-20.453323364257812	-0.5334882140159607	ST11	Greece	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156175.1_17870_3_48_genomic.fna		-22.41030502319336	-1.7260448932647705	ST11	Czech Republic	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902156185.1_18174_8_103_genomic.fna		-21.674030303955078	-2.613283395767212	ST11	Spain	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902156195.1_19646_3_149_genomic.fna		-22.456499099731445	-3.766188621520996	ST512	Israel	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156205.1_19646_2_24_genomic.fna		-19.747793197631836	0.3166082501411438	ST14	Turkey	2014	-	-	Klebsiella pneumoniae	OXA-232	CRKp
GCF_902156215.1_18858_1_67_genomic.fna		-25.41959571838379	0.8062474131584167	ST37	Luxembourg	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156225.1_18174_6_160_genomic.fna		-22.147340774536133	-4.578576564788818	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156235.1_18174_6_145_genomic.fna		-21.830259323120117	-4.723872661590576	ST512	Italy	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156245.1_18174_6_83_genomic.fna		-22.147340774536133	-4.578576564788818	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156255.1_18174_7_6_genomic.fna		-22.430007934570312	-3.3657479286193848	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156265.1_19506_1_67_genomic.fna		-22.25348663330078	-4.039797782897949	ST512	Belgium	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156275.1_18174_6_71_genomic.fna		-22.227947235107422	-4.730547904968262	ST258	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156285.1_18174_4_72_genomic.fna		-24.56424903869629	1.715865969657898	ST36	Germany	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156295.1_18174_6_58_genomic.fna		-22.227947235107422	-4.730547904968262	ST512	Italy	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156305.1_18858_1_58_genomic.fna		-25.37913703918457	0.7373700737953186	ST147	Luxembourg	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156315.1_18174_7_14_genomic.fna		-22.147340774536133	-4.578576564788818	ST512	Italy	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156325.1_18174_5_109_genomic.fna		-21.79583740234375	-4.805026531219482	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156335.1_17870_2_13_genomic.fna		-22.051122665405273	-4.830565452575684	ST258	Austria	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156345.1_19506_1_74_genomic.fna		-22.25348663330078	-4.039797782897949	ST512	Belgium	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156365.1_19084_3_102_genomic.fna		-22.755420684814453	-3.5952892303466797	ST258	United Kingdom (England, Wales & N. Ireland)	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156385.1_18623_2_36_genomic.fna		-22.263521194458008	-3.959589958190918	ST258	Greece	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156395.1_18174_7_25_genomic.fna		-22.039474487304688	-4.718518257141113	ST512	Italy	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156405.1_18174_8_142_genomic.fna		-21.705101013183594	-2.4230971336364746	ST11	Spain	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156455.1_18489_5_42_genomic.fna		-21.626501083374023	-4.9458770751953125	ST258	Macedonia	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156465.1_18174_7_36_genomic.fna		-21.71306800842285	-4.759933948516846	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156515.1_17870_2_51_genomic.fna		-23.175989151000977	-3.4719085693359375	ST258	Poland	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156555.1_18489_5_81_genomic.fna		-21.061559677124023	0.42851707339286804	ST383	Greece	2014	-	-	Klebsiella pneumoniae	KPC-2;VIM-1	CRKp
GCF_902156565.1_18174_5_92_genomic.fna		-22.147340774536133	-4.578576564788818	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156575.1_18174_6_126_genomic.fna		-22.596933364868164	-3.173456907272339	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156655.1_18174_5_52_genomic.fna		-22.434860229492188	-3.5128114223480225	ST512	Israel	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156715.1_18174_5_34_genomic.fna		-22.434860229492188	-3.5128114223480225	ST512	Israel	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156755.1_18174_4_150_genomic.fna		-22.629655838012695	-3.947878122329712	ST512	Israel	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156765.1_17870_2_16_genomic.fna		-22.596933364868164	-3.173456907272339	ST258	Austria	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156795.1_18623_1_80_genomic.fna	E	-24.09082794189453	8.399836540222168	ST420	Greece	2014	iuc 1	iro 1	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_902156825.1_18174_4_73_genomic.fna	Unassigned	-22.422353744506836	0.08765926212072372	ST1848	Germany	2014	iuc 5	-	Klebsiella variicola subsp. variicola	KPC-2	CRhvKp
GCF_902156865.1_18174_7_101_genomic.fna		-21.699493408203125	-4.786730766296387	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156885.1_18174_6_9_genomic.fna		-22.16632843017578	-4.32742166519165	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156895.1_18174_7_118_genomic.fna		-21.894641876220703	-4.849712371826172	ST512	Italy	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902156975.1_18623_1_25_genomic.fna		-21.616296768188477	-4.67986536026001	ST258	Greece	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902156985.1_18174_4_15_genomic.fna		-21.744205474853516	-4.9595489501953125	ST258	Germany	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902157005.1_19506_1_68_genomic.fna		-21.626501083374023	-4.9458770751953125	ST258	Belgium	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902157075.1_19506_1_121_genomic.fna		-21.797840118408203	-4.829963684082031	ST258	Ireland	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902157085.1_18174_8_130_genomic.fna		-21.705101013183594	-2.4230971336364746	ST11	Spain	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902157125.1_18174_5_21_genomic.fna		-22.1744327545166	0.553180456161499	ST292	Israel	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902157185.1_18174_4_23_genomic.fna		-21.07440948486328	0.3287847936153412	ST147	Germany	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902157265.1_18174_8_146_genomic.fna		-21.91844940185547	-2.791015625	ST11	Spain	2013	-	-	Klebsiella pneumoniae	KPC-2;OXA-48	CRKp
GCF_902165035.1_25964_2_289_genomic.fna		-23.514755249023438	-1.5950981378555298	nan	United Kingdom	2018	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_902165235.1_25964_2_325_genomic.fna		-24.41537094116211	2.0876619815826416	nan	United Kingdom	2018	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_902165325.1_25964_2_326_genomic.fna		-24.41537094116211	2.0876619815826416	nan	United Kingdom	2018	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_902166855.1_K6963_genomic.fna		-20.455419540405273	-0.30943235754966736	ST147	Spain	2016	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902166865.1_K3061_genomic.fna		-21.742563247680664	-3.7868032455444336	ST437	Spain	2016	-	-	Klebsiella pneumoniae	NDM-7	CRKp
GCF_902166885.1_K3087_genomic.fna		-21.222843170166016	-0.4270922839641571	ST147	Spain	2016	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902166895.1_K3418_genomic.fna		-24.612581253051758	1.63582444190979	ST101	Spain	2016	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_902166905.1_K4262_genomic.fna		-19.92433738708496	-0.028619229793548584	ST15	Spain	2016	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902166915.1_K4275_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	Spain	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_902166925.1_K5415_genomic.fna		-21.413450241088867	-1.877669095993042	ST11	Spain	2016	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_902166935.1_K7759_genomic.fna		-22.471664428710938	-2.030668020248413	ST11	Spain	2016	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_902166945.1_K4019_genomic.fna		-22.459003448486328	0.6293280720710754	ST1961	Spain	2016	-	-	Klebsiella pneumoniae	KPC-2;KPC-2	CRKp
GCF_902387745.1_UHGG_MGYG-HGUT-02497_genomic.fna	Unassigned	-23.463581085205078	-1.6383224725723267	nan	USA	NA	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_902388155.1_UHGG_MGYG-HGUT-02538_genomic.fna		-21.712709426879883	-4.887874126434326	ST258	USA	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_902499465.1_SB5917_genomic.fna		-24.26948356628418	2.691789150238037	ST881	Cambodia	NA	iuc 3 (truncated)	-	Klebsiella pneumoniae	-	hvKp
GCF_902506765.1_B11_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506775.1_A10_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506785.1_A7_genomic.fna		-23.845666885375977	7.8316545486450195	ST374	China	2008	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506795.1_C4_genomic.fna		-23.845666885375977	7.8316545486450195	ST375	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506815.1_B6_genomic.fna		-23.867616653442383	7.849084377288818	ST65	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506825.1_A9_genomic.fna		-23.881757736206055	7.858837604522705	ST23	China	2008	iuc 1	-,iro unknown,-	Klebsiella pneumoniae	-	hvKp
GCF_902506835.1_C6_genomic.fna		-25.281274795532227	8.929618835449219	ST23-1LV	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506855.1_B2_genomic.fna		-23.881757736206055	7.858837604522705	ST23	China	2009	iuc 1	-,iro 3 (incomplete),-	Klebsiella pneumoniae	-	hvKp
GCF_902506865.1_C1_genomic.fna		-23.878162384033203	7.8437089920043945	ST660	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506875.1_B8_genomic.fna		-25.73455047607422	8.72557258605957	ST29	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506885.1_A11_genomic.fna		-25.174480438232422	8.911980628967285	ST23	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506895.1_B3_genomic.fna		-25.411540985107422	8.848677635192871	ST23	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506905.1_B4_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506915.1_B5_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506925.1_B7_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506935.1_B9_genomic.fna		-23.845666885375977	7.8316545486450195	ST65	China	2010	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506945.1_A12_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2009	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506965.1_D5_genomic.fna		-22.983755111694336	2.592681407928467	ST380	China	2011	iuc 2	iro 2	Klebsiella pneumoniae	-	hvKp
GCF_902506975.1_D4_genomic.fna		-25.403261184692383	8.856939315795898	ST23	China	2011	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902506995.1_D7_genomic.fna		-22.262638092041016	3.576007127761841	ST806	China	2011	iuc 3 (truncated)	iro 3 (truncated)	Klebsiella pneumoniae	-	hvKp
GCF_902507025.1_E6_genomic.fna		-25.318016052246094	8.927850723266602	ST23	China	2012	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_902507035.1_E5_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2012	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
